,Song_Name,Genre,Lyrics
156,Home,Pop,"[Chorus: Sam Harris & Bebe Rexha]
Home
A place where I can go
To take this off my shoulders
Someone take me home
Home
A place where I can go
To take this off my shoulders
Someone take me home
Someone take me

[Verse 1: Machine Gun Kelly]
Look, I didn't power through the struggle
Just to let a little trouble, knock me out of my position
And interrupt the vision
After everything I witnessed, after all of these decisions
All these miles, feet, inches
They can't add up to the distance
That I have been through, just to get to
A place where even if there's no closure, I'm still safe
I still ache from trying to keep pace
Somebody give me a sign, I'm starting to lose faith

[Pre-Chorus: Sam Harris & Machine Gun Kelly]
Now tell me: how did all my dreams turn to nightmares?
How did I lose it when I was right there?
Now I'm so far that it feels like it's all gone to pieces
Tell me why the world never fights fair
I'm trying to find

[Chorus: Sam Harris + Bebe Rexha & Machine Gun Kelly]
Home
A place where I can go
To take this off my shoulders
Someone take me home
Home
A place where I can go
To take this off my shoulders
Someone take me home
It's been a long time coming
Someone take me

[Post-Chorus: Sam Harris & Bebe Rexha]
Home, ho-o-o-o-me
Home, home
Someone take me
Home, ho-o-o-o-me
Home, home

[Verse 2: Machine Gun Kelly]
Look, I've been through so much pain
And it's hard to maintain, any smile on my face
'Cause there's madness on my brain
So I gotta make it back, but my home ain't on the map
Gotta follow what I'm feeling to discover where it's at
I need the (memory)
In case this fate is forever, just to be sure these last days are better
And if I have any (enemies)
To give me the strength to look the devil in the face and make it home safe

[Pre-Chorus: Sam Harris & Machine Gun Kelly]
Now tell me: how did all my dreams turn to nightmares?
How did I lose it when I was right there?
Now I'm so far that it feels like it's all gone to pieces
Tell me why the world never fights fair
I'm trying to find

[Chorus: Sam Harris + Bebe Rexha]
Home
A place where I can go
To take this off my shoulders
Someone take me home
Someone take me

[Bridge: Bebe Rexha + Sam Harris]
I found no cure for the loneliness
I found no cure for the sickness
Nothing here feels like home
Crowded streets, but I'm all alone
I found no cure for the loneliness
I found no cure for the sickness
Nothing here feels like home
Crowded streets, but I'm all alone

[Post-Bridge: Machine Gun Kelly, Sam Harris & Bebe Rexha]
Someone take me
Home, ho-o-o-o-me
Take me home
Home, home (take me home)
Someone take me
Home, ho-o-o-o-me (someone, someone)
Nothing here feels like home
Home, home
Someone take me"
157,Come Alive,Pop,"[Verse 1: P.T. Barnum]
You stumble through your days
Got your head hung low
Your skies' a shade of grey
Like a zombie in a maze
You're asleep inside
But you can shake awake

[Pre-Chorus: P.T. Barnum]
'Cause you're just a dead man walking
Thinking that's your only option
But you can flip the switch and brighten up your darkest day
Sun is up and the color's blinding
Take the world and redefine it
Leave behind your narrow mind
You'll never be the same

[Pre-Chorus: P.T. Barnum]
Come alive, come alive
Go and light your light
Let it burn so bright
Reaching up
To the sky
And it's open wide
You're electrified

[Chorus: P.T. Barnum]
When the world becomes a fantasy
And you're more than you could ever be
'Cause you're dreaming with your eyes wide open
And you know you can't go back again
To the world that you were living in
'Cause you're dreaming with your eyes wide open
So, come alive!

[Verse 2: P.T. Barnum]
I see it in your eyes
You believe that lie
That you need to hide your face
Afraid to step outside
So you lock the door
But don't you stay that way

[Lettie Lutz]
No more living in those shadows
You and me, we know how that goes

[Lord of Leeds]
'Cause once you see it, oh you'll never, never be the same

[Both]
We will be the light that's turning
Bottle up but keep on shining

[All]
You can prove there's more to you

[P.T. Barnum]
You cannot be afraid

[Pre-Chorus: Ensemble]
Come alive, come alive
Go and light your light
Let it burn so bright
Reaching up
To the sky
And it's open wide
You're electrified

[Chorus: Ensemble]
When the world becomes a fantasy
And you're more than you could ever be
'Cause you're dreaming with your eyes wide open
And we know we can't be go back again
To the world that we were living in
'Cause we're dreaming with our eyes wide open
So, come alive!

[Ensemble]
Come one!
Come all!
Come in!
Come on!

[Anne Wheeler]
To anyone who's bursting with a dream

[Ensemble]
Come one!
Come all!
You hear
The call

[P.T. Barnum]
To anyone who's searching for a way to break free

[Ensemble]
Break free!
Break free!

[Chorus: Ensemble and P.T. Barnum]
When the world becomes a fantasy
And you're more than you could ever be
'Cause you're dreaming with your eyes wide open
And we know we can't be go back again
To the world that we were living in
'Cause we're dreaming with our eyes wide open
(Hey!)

[Chorus: Ensemble and P.T. Barnum]
When the world becomes a fantasy
And you're more than you could ever be
'Cause you're dreaming with your eyes wide open
And we know we can't be go back again
To the world that we were living in
'Cause we're dreaming with our eyes wide open

[Outro: Ensemble and P.T. Barnum]
'Cause we're dreaming with our eyes wide open

So come alive! (Come alive!)"
158,See You Again,Pop,"[Chorus: Charlie Puth]
It's been a long day without you, my friend
And I'll tell you all about it when I see you again
We've come a long way from where we began
Oh, I'll tell you all about it when I see you again
When I see you again

[Verse 1: Wiz Khalifa]
Damn, who knew?
All the planes we flew, good things we been through
That I'd be standing right here talking to you
'Bout another path, I know we loved to hit the road and laugh
But something told me that it wouldn't last
Had to switch up, look at things different, see the bigger picture
Those were the days, hard work forever pays
Now I see you in a better place, uh

[Refrain: Wiz Khalifa]
How can we not talk about family
When family's all that we got?
Everything I went through
You were standing there by my side
And now you gon' be with me for the last ride

[Chorus: Charlie Puth]
It's been a long day without you, my friend
And I'll tell you all about it when I see you again
We've come a long way from where we began
Oh, I'll tell you all about it when I see you again
When I see you again

[Post-Chorus: Charlie Puth]
Aah oh, aah oh
Wooooh-oh-oh-oh-oh-oh
Yeah

[Verse 2: Wiz Khalifa]
First, you both go out your way and the vibe is feeling strong
And what's small turned to a friendship, a friendship turned to a bond
And that bond will never be broken, the love will never get lost
And when brotherhood come first, then the line will never be crossed
Established it on our own when that line had to be drawn
And that line is what we reached, so remember me when I'm gone

[Refrain: Wiz Khalifa]
How can we not talk about family
When family's all that we got?
Everything I went through
You were standing there by my side
And now you gon' be with me for the last ride

[Bridge: Charlie Puth]
So let the light guide your way, yeah
Hold every memory as you go
And every road you take
Will always lead you home, home

[Chorus: Charlie Puth]
It's been a long day without you, my friend
And I'll tell you all about it when I see you again
We've come a long way from where we began
Oh, I'll tell you all about it when I see you again
When I see you again

[Post-Chorus: Charlie Puth]
Aah oh, aah oh
Wooooh-oh-oh-oh-oh-oh
Yeah"
159,Un Poco Loco,Pop,no lyrics
160,13,Pop,"[Verse 1]
It could change, but this feels like, like the calm before the storm
Not that I don't wanna try, but I've been here before
Friends in town, phone's at home, I tell myself it's fine
Can't remember how you taste, slept alone too many nights

[Chorus]
Where did we go wrong? I know we started out alright
Where did we go wrong? I swear I knew we'd last this time
Where did we go wrong? Oh did you, did you change your mind?
How could you change your mind?
Who got inside your mind?
Where did we go wrong? I know we started out alright
Where did we go wrong? I swear I knew we'd last this time
Where did we go wrong? Oh did you, did you change your mind?
How could you change your mind?
Who got inside your mind?

[Verse 2]
Half my clothes are at your house, and I don't want them back
The smell of you is way too much, not gonna put my heart through that
I don't know how much time we got, I don't know how much to say
I don't know, tell me what you want, I want you to want me to stay

[Chorus]
Where did we go wrong? I know we started out alright
Where did we go wrong? I swear I knew we'd last this time
Where did we go wrong? Oh did you, did you change your mind?
How could you change your mind?
Who got inside your mind?
Where did we go wrong? I know we started out alright
Where did we go wrong? I swear I knew we'd last this time
Where did we go wrong? Oh did you, did you change your mind?
How could you change your mind?
Who got inside your mind?

[Bridge]
La la la la la la la
La la la la oh yeah
La la la la la la la
Ooh ooh ooh

[Chorus]
Where did we go wrong? I know we started out alright
Where did we go wrong? I swear I knew we'd last this time
Where did we go wrong? Oh did you, did you change your mind?
How could you change your mind?
Who got inside your mind?
Where did we go wrong? I know we started out alright
Where did we go wrong? I swear I knew we'd last this time
Where did we go wrong? Oh did you, did you change your mind?
How could you change your mind?
Who got inside your mind?"
161,Helpless,Pop,"[HAMILTON/BURR/LAURENS/ALL WOMEN (EXCEPT ELIZA)]
Hey hey hey hey"
162,Минимал (Minimal),Pop,"[Интро]
Sayonara boy
Sayonara boy, sayonara boy
Sayonara boy!

[Припев]
На баре синие
Мы танцуем под минимал
Да-да-да, ты красивая
Но таких как ты дохуя
На баре синие
Мы танцуем под минимал
Да-да-да, ты красивая
Иди сюда

[Куплет 1]
Вокруг одни идиоты и светодиоды
Я пью черную воду и алкоголь (буль-будь)
Я не знаю кто ты, да и похуй, ведь сегодня
Ты точно пойдешь со мной, точно пойдешь со мной
И я (я-я) холодный, как лимонад
Никто (никто-никто) в этом не виноват
И я (я-я) холодный, как лимонад
Никто (никто-никто) в этом не виноват (виноват)

[Припев]
На баре синие
Мы танцуем под минимал
Да-да-да, ты красивая
Но таких как ты дохуя
На баре синие
Мы танцуем под минимал
Да-да-да, ты красивая
Да-да-да

[Куплет 2]
Забирай свои шмотки, проваливай!
Мои мозги вдребезги
Быть с тобою — какое-то палево
Ты ломаешь все на куски
Это все было неправильно
Это все было неправильно
Забирай свои шмотки, проваливай!
Хочешь мои? Забирай и уебывай, блять!
Перестань меня трогать (сука)
В стакане я вижу тебя настоящую:
Такая пиздатая похоть
А остальное — бесящее

[Переход]
Птичка, лети домой (лети-лети)
Все будет окей
Я больше не твой
Я больше ни чей (ни чей)
Птичка, лети домой (лети домой)
Всё будет окей
Я больше не твой
Я больше ни чей (ни чей)

[Припев]
На баре синие
Мы танцуем под минимал
Да-да-да, ты красивая
Но таких как ты дохуя
На баре синие
Мы танцуем под минимал
Да-да-да, ты красивая
Таких как ты дохуя
На баре синие
Мы танцуем под минимал
Да-да-да, ты красивая
Но таких как ты дохуя
На баре синие
Мы танцуем под минимал
Да-да-да, ты красивая
(Таких как ты дохуя)

[Аутро]
Sayonara boy (Таких как ты дохуя)
Таких как ты дохуя, таких как ты дохуя
Sayonara boy, Sayonara boy
Sayonara boy!"
163,Collide,Pop,"[Intro]
Oh, uh, oh
Oh, uh, oh
Oh, uh, oh
Oh, uh, oh
Oh, uh, oh
Oh, uh, oh
Oh, uh, oh
Oh, uh, oh

[Verse 1]
The truth is I'm high your love is feelings
And I don't know what to do
Do I hold my breath as I wait for you?
Can I afford to compromise
These feelings and save my mind?
I feel my head rush as I think of you
And try to put myself to use
Left there in time don't always heal the wounds
It's crazy it must be love

[Pre-Chorus]
Should I hold on the past?
Will you let me crash?
Should I hold on the past?
Will you let me crash?
Should I hold on the past?
Will you let me crash?
Should I hold on the past?
Will you let me crash?

[Chorus]
You are a citizen
A resident, a resident in my heart
You are a citizen
A resident, a resident in my heart
You are a citizen
A resident, a resident in my heart
You are a citizen
A resident, a resident in my heart

[Verse 2]
Travelling light
I don't know how to do it
Travelling small
I can't see myself through it
Going to places with you
I know will be alright
I come to you
Going at a hundred and twenty
See cops, Please stop
They say, ""Hey is there a place you wanna go?""
And we will collide
And we will collide

[Refrain]
Oh, uh, oh
Oh, uh, oh
Oh, uh, oh
Oh, uh, oh
Oh, uh, oh
Oh, uh, oh
Oh, uh, oh
Oh, uh, oh

[Pre-Chorus]
Should I hold on the past?
Will you let me crash?
Should I hold on the past?
Will you let me crash?
Should I hold on the past?
Will you let me crash?
Should I hold on the past?
Will you let me crash?

[Chorus]
You are a citizen
A resident, a resident in my heart
You are a citizen
A resident, a resident in my heart
You are a citizen
A resident, a resident in my heart
You are a citizen
A resident, a resident in my heart

[Refrain]
Oh, uh, oh
Oh, uh, oh
Oh, uh, oh
Oh, uh, oh
Oh, uh, oh
Oh, uh, oh
Oh, uh, oh
Oh, uh, oh

[Outro]
You are the one my one
My only one the one
You are the one my one
My only one the one
You are the one my one
My only one the one
You are the one my one
My only one the one
You are the one my one
My only one the one
You are the one my one
My only one the one"
164,Take Me to Church,Pop,"[Produced by Hozier and Rob Kirwan]

[Video directed by Brendan Canty and Conal Thomson]

[Verse 1: Hozier]
My lover's got humour
She's the giggle at a funeral
Knows everybody's disapproval
I should've worshipped her sooner
If the heavens ever did speak
She's the last true mouthpiece
Every Sunday's getting more bleak
A fresh poison each week
""We were born sick""
You heard them say it
My church offers no absolutes
She tells me ""worship in the bedroom""
The only heaven I'll be sent to
Is when I'm alone with you
I was born sick, but I love it
Command me to be well

[Pre-Chorus: Hozier]
Amen, Amen, Amen, Amen

[Chorus: Hozier]
Take me to church
I'll worship like a dog at the shrine of your lies
I'll tell you my sins and you can sharpen your knife
Offer me that deathless death
Good God, let me give you my life

[Chorus: Hozier]
Take me to church
I'll worship like a dog at the shrine of your lies
I'll tell you my sins and you can sharpen your knife
Offer me that deathless death
Good God, let me give you my life

[Verse 2: Hozier]
If I'm a pagan of the good times
My lover's the sunlight
To keep the goddess on my side
She demands a sacrifice
Drain the whole sea
Get something shiny
Something meaty for the main course
That's a fine looking high horse
What you got in the stable?
We've a lot of starving faithful
That looks tasty
That looks plenty
This is hungry work

[Chorus: Hozier]
Take me to church
I'll worship like a dog at the shrine of your lies
I'll tell you my sins so you can sharpen your knife
Offer me my deathless death
Good God, let me give you my life

[Chorus: Hozier]
Take me to church
I'll worship like a dog at the shrine of your lies
I'll tell you my sins so you can sharpen your knife
Offer me my deathless death
Good God, let me give you my life

[Bridge: Hozier]
No masters or kings when the ritual begins
There is no sweeter innocence than our gentle sin
In the madness and soil of that sad earthly scene
Only then I am human
Only then I am clean

[Pre-Chorus: Hozier]
Amen, Amen, Amen

[Chorus: Hozier]
Take me to church
I'll worship like a dog at the shrine of your lies
I'll tell you my sins and you can sharpen your knife
Offer me that deathless death
Good God, let me give you my life

[Chorus: Hozier]
Take me to church
I'll worship like a dog at the shrine of your lies
I'll tell you my sins and you can sharpen your knife
Offer me that deathless death
Good God, let me give you my life"
165,Lo Que Siento,Pop,no lyrics
166,Pumped Up Kicks,Pop,"[Verse 1]
Robert's got a quick hand
He'll look around the room, he won't tell you his plan
He's got a rolled cigarette
Hanging out his mouth, he's a cowboy kid
Yeah, he found a six-shooter gun
In his dad's closet, in the box of fun things
I don't even know what
But he's coming for you, yeah, he's coming for you

[Hook]
All the other kids with the pumped up kicks
You better run, better run, outrun my gun
All the other kids with the pumped up kicks
You better run, better run, faster than my bullet
All the other kids with the pumped up kicks
You better run, better run, outrun my gun
All the other kids with the pumped up kicks
You better run, better run, faster than my bullet

[Verse 2]
Daddy works a long day
He be coming home late, and he's coming home late
And he's bringing me a surprise
'Cause dinner's in the kitchen and it's packed in ice
I've waited for a long time
Yeah, the sleight of my hand is now a quick-pull trigger
I reason with my cigarette
And say, ""Your hair's on fire, you must've lost your wits"", yeah

[Hook]
All the other kids with the pumped up kicks
You better run, better run, outrun my gun
All the other kids with the pumped up kicks
You better run, better run, faster than my bullet
All the other kids with the pumped up kicks
You better run, better run, outrun my gun
All the other kids with the pumped up kicks
You better run, better run, faster than my bullet

[Bridge]
Run, run, run, run
Run, run, run – run, run, run
Run, run, run – run, run, run
Run, run – run, run
Run, run, run, run, run!

[Hook]
All the other kids with the pumped up kicks
You better run, better run, outrun my gun
All the other kids with the pumped up kicks
You better run, better run, faster than my bullet
All the other kids with the pumped up kicks
You better run, better run, outrun my gun
All the other kids with the pumped up kicks
You better run, better run, faster than my bullet
All the other kids with the pumped up kicks
You better run, better run, outrun my gun
All the other kids with the pumped up kicks
You better run, better run, faster than my bullet"
167,Can't Hold Us,Pop,"[Verse 1: Macklemore]
Return of the Mack
Get 'em, what it is, what it does, what it is, what it isn't
Looking for a better way to get up out of bed
Instead of getting on the Internet
And checking a new hit me, get up
Thrift shop, pimp-strut walkin'
Little bit of humble, little bit of cautious
Somewhere between like Rocky and Cosby
Sweater game, nope nope, y'all can't copy
Yup, Bad, moonwalking, this here is our party
My posse's been on Broadway, and we did it our way
Grown music, I shed my skin and put my bones
Into everything I record to it and yet I'm on
Let that stage light go and shine on down
Got that Bob Barker suit game and plinko in my style
Money, stay on my craft and stick around for those pounds
But I do that to pass the torch and put on for my town
Trust me, on my I-N-D-E-P-E-N-D-E-N-T shit, hustlin'
Chasing dreams since I was fourteen
With the four-track, bussin'
Halfway cross that city with the backpack, fat cat, crushin'
Labels out here, nah, they can't tell me nothin'
We give that to the people, spread it across the country
Labels out here, nah, they can't tell me nothin'
We give it to the people, spread it across the country

[Hook: Ray Dalton]
Can we go back? This is the moment
Tonight is the night, we'll fight 'til it's over
So we put our hands up
Like the ceiling can't hold us
Like the ceiling can't hold us
Can we go back? This is the moment
Tonight is the night, we'll fight 'til it's over
So we put our hands up
Like the ceiling can't hold us
Like the ceiling can't hold us

[Verse 2: Macklemore]
Now, can I kick it? Thank you
Yeah, I'm so damn grateful
I grew up really wanting gold fronts
But that’s what you get when Wu-Tang raised you
Y'all can't stop me
Go hard like I got a 808 in my heartbeat
And I'm eating at the beat like you gave a little speed
To a great white shark on Shark Week, raw!
Tell me go up, gone
Deuces, goodbye, I got a world to see
And my girl, she wanna see Rome
Caesar'll make you a believer
Nah, I never ever did it for a throne
That validation comes from giving it back to the people
Now sing a song, and it goes like
Raise those hands, this is our party
We came here to live life like nobody was watching
I got my city right behind me, if I fall, they got me
Learn from that failure, gain humility
And then we keep marching, I said…

[Hook: Ray Dalton]
Can we go back? This is the moment
Tonight is the night, we'll fight 'til it's over
So we put our hands up
Like the ceiling can't hold us
Like the ceiling can't hold us
Can we go back? This is the moment
Tonight is the night, we'll fight 'til it's over
So we put our hands up
Like the ceiling can't hold us
Like the ceiling can't hold us

[Interlude]
And so we put our hands up
And so we put our hands up
Oh, oh, oh, oh…

[Bridge: Macklemore and Ray Dalton]
Na na na na, na na na na
Hey-ee ay-ee ay-ee ay ay-ee ay-ee, hey
And all my people say
Na na na na, na na na na
Hey-ee ay-ee ay-ee ay ay-ee ay-ee, hey
And all my people say
Na na na na, na na na na
Oh-oh-oh-oh-oh-oh, oh-oh-oh-oh-oh-oh
And all my people say
Na na na na, na na na na
Mack-le-eh-eh-eh-eh-more!

[Hook: Ray Dalton]
Can we go back? This is the moment
Tonight is the night, we'll fight 'til it's over
So we put our hands up
Like the ceiling can't hold us
Like the ceiling can't hold us
Can we go back? This is the moment
Tonight is the night, we'll fight 'til it's over
So we put our hands up
Like the ceiling can't hold us
Like the ceiling can't hold us

[Outro *Music Video Ending*]
Let the night come, before the fight's won
Some might run against the test
But those that triumph embrace the fight 'cause
The fear is there to prove that courage exists
Now let the night come, before the fight's won
And some might run against the test
But those that triumph embrace the fight 'cause
The fear is there to prove that courage exists"
168,Let Her Go,Pop,"[Produced by Mike Rosenberg and Chris Vallejo]
[Video by Dave Jensen and Tavic]

[Hook]
Well you only need the light when it's burning low
Only miss the sun when it starts to snow
Only know you love her when you let her go
Only know you've been high when you're feeling low
Only hate the road when you're missing home
Only know you love her when you let her go
And you let her go...

[Verse 1]
Staring at the bottom of your glass
Hoping one day you'll make a dream last
But dreams come slow and they go so fast
You see her when you close your eyes
Maybe one day you'll understand why
Everything you touch surely dies

[Hook]
But you only need the light when it's burning low
Only miss the sun when it starts to snow
Only know you love her when you let her go
Only know you've been high when you're feeling low
Only hate the road when you're missing home
Only know you love her when you let her go
And you let her go...

[Verse 2]
Staring at the ceiling in the dark
Same old empty feeling in your heart
'Cause love comes slow and it goes so fast
Well you see her when you fall asleep
But never to touch and never to keep
'Cause you loved her too much and you dived too deep

[Hook]
Well you only need the light when it's burning low
Only miss the sun when it starts to snow
Only know you love her when you let her go
Only know you've been high when you're feeling low
Only hate the road when you're missing home
Only know you love her when you let her go
And you let her go...

[Bridge]
Oh, oh, woah, oh, oh
And you let her go
Oh, oh, woah, oh, oh
When you let her go
Whoa

[Hook]
'Cause you only need the light when it's burning low
Only miss the sun when it starts to snow
Only know you love her when you let her go
Only know you've been high when you're feeling low
Only hate the road when you're missing home
Only know you love her when you let her go
And you let her go...
'Cause you only need the light when it's burning low
Only miss the sun when it starts to snow
Only know you love her when you let her go
Only know you've been high when you're feeling low
Only hate the road when you're missing home
Only know you love her when you let her go
And you let her go..."
169,Hey Brother,Pop,"[Verse 1]
Hey brother
There's an endless road to rediscover
Hey sister
Know the water's sweet but blood is thicker

[Pre-Chorus]
Oh, if the sky comes falling down
For you, there's nothing in this world I wouldn't do

[Verse 2]
Hey brother
Do you still believe in one another?
Hey sister
Do you still believe in love? I wonder

[Pre-Chorus]
Oh, if the sky comes falling down
For you, there's nothing in this world I wouldn't do
Oh-oh-oh

[Chorus]
What if I'm far from home?
Oh brother, I will hear you call!
What if I lose it all?
Oh sister, I will help you out!
Oh, if the sky comes falling down
For you, there's nothing in this world I wouldn't do

[Beat break]

[Verse 3]
Hey brother
There's an endless road to rediscover
Hey sister
Do you still believe in love? I wonder

[Pre-Chorus]
Oh, if the sky comes falling down
For you, there's nothing in this world I wouldn't do
Oh-oh-oh

[Chorus]
What if I'm far from home?
Oh brother, I will hear you call!
What if I lose it all?
Oh sister, I will help you out!
Oh, if the sky comes falling down
For you, there's nothing in this world I wouldn't do"
170,Medicine,Pop,"[Verse 1]
Here to take my medicine, take my medicine
Treat you like a gentleman
Give me that adrenaline, that adrenaline
Think I’m gonna stick with you
Here to take my medicine, take my medicine
Rest it on your fingertips
Up to your mouth, feeling it out
Feeling it out

[Pre-Chorus]
I had a few, got drunk on you and now I’m wasted
And when I sleep I’m gonna dream of how you

[Chorus]
If you go out tonight, I’m going out ‘cause I know you’re persuasive
You got that something, I got me an appetite; now I can taste it
We're getting dizzy, oh, we're getting dizzy, oh
La la la la la
You get me dizzy, oh, you get me dizzy, oh

[Verse 2]
Tingle running through my bones, fingers to my toes
Tingle running through my bones
The boys and the girls are in
I mess around with him
And I'm okay with it

[Pre-Chorus]
I’m coming down, I figured out I kinda like it
And when I sleep I’m gonna dream of how you

[Chorus]
If you go out tonight, I’m going out ‘cause I know you’re persuasive
You got that something, I got me an appetite; now I can taste it
We're getting dizzy, oh, we're getting dizzy, oh
La la la la la
You get me dizzy, oh, you get me dizzy, oh

[Pre-Chorus]
I had a few, got drunk on you and now I’m wasted

[Chorus]
If you go out tonight, I’m going out ‘cause I know you’re persuasive
You got that something, I got me an appetite; now I can taste it
We're getting dizzy, oh, we're getting dizzy, oh
La la la la la
You get me dizzy, oh, you get me dizzy, oh"
171,Riptide,Pop,"[Verse 1]
I was scared of dentists and the dark
I was scared of pretty girls and starting conversations
Oh, all my friends are turning green
You're the magician's assistant in their dreams

Oh, and they come unstuck

[Chorus]
Lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you when you're singing that song and
I got a lump in my throat cause
You're gonna sing the words wrong

[Verse 2]
There's this movie that I think you'll like
This guy decides to quit his job and heads to New York City
This cowboy's running from himself
And she's been living on the highest shelf

Oh, and they come unstuck

[Chorus]
Lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you when you're singing that song and
I got a lump in my throat cause
You're gonna sing the words wrong

[Bridge]
I just wanna, I just wanna know
If you're gonna, if you're gonna stay
I just gotta, I just gotta know
I can't have it, I can't have it any other way
I swear she's destined for the screen
Closest thing to Michelle Pfeiffer that you've ever seen, oh

[Chorus]
Oh lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you when you're singing that song and
I got a lump in my throat cause
You're gonna sing the words wrong
Oh lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you when you're singing that song and
I got a lump in my throat cause
You're gonna sing the words wrong
Oh lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you when you're singing that song and
I got a lump in my throat cause
You're gonna sing the words wrong
I got a lump in my throat cause you're gonna sing the words wrong"
172,Beautiful,Pop,"[Chorus]
Hey
Beautiful, beautiful, beautiful, beautiful angel
Love your imperfections every angle
Tomorrow comes and goes before you know
So I just had to let you know

[Post-Chorus 1]
The way that Gucci look on you, amazing
But nothing can compare to when you're naked
Now a Backwood and some Henny got you faded
You're saying you're the one for me, I need to face it

[Verse 1]
Started when we were younger
Swear to God that I loved her
Sorry that your mum found out
Guess that we just really had the thunder
Ain't nobody else said I'd be under
Beautiful, beautiful life right now
Beautiful, beautiful night right now
No, no, no

[Chorus]
Hey
Beautiful, beautiful, beautiful, beautiful angel
Love your imperfections every angle
Tomorrow comes and goes before you know
So I just had to let you know

[Post-Chorus 2]
The way that dress fall off you is amazing
Love a miracle, a beautiful creation
Baby, come a little closer let me taste it
You came a little closer, now you're shaking

[Verse 2]
Never ever gon' mislead you
Don't believe the lies they feed you
Stop and stare like a sculpture
Painted in your colors
Beautiful, beautiful life right now
Beautiful, beautiful night right now
Beautiful, beautiful by my side right now

[Chorus]
Hey
Beautiful, beautiful, beautiful, beautiful angel
Love your imperfections every angle
Tomorrow comes and goes before you know
So I just had to let you know

[Outro]
The way that Gucci look on you amazing
But nothing can compare to when you're naked
Tomorrow comes and goes before you know
So I just had to let you know
I just had to let you know
Swear to God you're beautiful (yeah)"
173,"1, 2, 3",Pop,no lyrics
174,Lost in Japan,Pop,"[Verse 1]
All it'd take is one flight
We'd be in the same time zone
Looking through your timeline
Seeing all the rainbows, I
I got an idea
And I know that it sounds crazy
I just wanna see ya
Oh, I gotta ask

[Chorus]
Do you got plans tonight?
I'm a couple hundred miles from Japan, and I
I was thinking I could fly to your hotel tonight
'Cause I-I-I can't get you off my mind
Can't get you off my mind
Can't get you off my mind (oh)

[Verse 2]
I could feel the tension
We could cut it with a knife
I know it's more than just a friendship
I can hear you thinking about it, yeah
Do I gotta convince you?
That you shouldn't fall asleep
It'll only be a couple hours
And I'm about to leave

[Chorus]
Do you got plans tonight?
I'm a couple hundred miles from Japan, and I
I was thinking I could fly to your hotel tonight
'Cause I-I-I can't get you off my mind
Can't get you off my mind
Can't get you off my mind
Do you got plans tonight?
I was hoping I could get lost in your paradise
The only thing I'm thinking 'bout is you and I
'Cause I-I-I can't get you off my mind
Can't get you off my mind
I can't seem to get you off my mind

[Refrain]
Let's get lost tonight (oh)
Let's get lost tonight
Baby, you and
I can't seem to get you off my mind
Let's get lost tonight
Let's get lost tonight
Baby, you and
I can't seem to get you off my mind
Oh-oh-oh-oh

[Chorus]
Do you got plans tonight?
I'm a couple hundred miles from Japan, and I
I was thinking I could fly to your hotel tonight
'Cause I-I-I can't get you off my mind
I can't get you off my mind
Do you got plans tonight, baby?
I was hoping I could get lost in your paradise
The only thing I'm thinking 'bout is you and I
And I-I-I can't get you off my mind
Can't get you off my mind
I can't seem to get you off my mind, yeah

[Refrain]
Let's get lost tonight (oh)
Let's get lost tonight (oh)
Baby, you and
I can't seem to get you off my mind
Let's get lost tonight (oh)
Let's get lost tonight (oh)
Baby, you and
I can't seem to get you off my mind"
